,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,Load_Type
22359,3.38,0.0,14.9,0.0,100.0,22.12,2
22360,3.64,1.3,4.18,0.0,94.17,65.67,2
22361,3.89,5.54,0.0,0.0,57.47,100.0,2
22362,3.24,4.1,0.0,0.0,62.0,100.0,2
22363,2.77,4.28,0.0,0.0,54.33,100.0,2
22364,2.56,4.0,0.0,0.0,53.91,100.0,0
22365,2.59,4.0,0.0,0.0,54.35,100.0,0
22366,2.56,4.03,0.0,0.0,53.62,100.0,0
22367,2.56,4.07,0.0,0.0,53.24,100.0,0
22368,2.59,4.14,0.0,0.0,53.04,100.0,0
22369,2.74,4.46,0.0,0.0,52.35,100.0,0
22370,2.63,4.28,0.0,0.0,52.35,100.0,0
22371,2.59,4.32,0.0,0.0,51.42,100.0,0
22372,2.59,4.28,0.0,0.0,51.77,100.0,0
22373,2.63,4.18,0.0,0.0,53.25,100.0,0
22374,2.59,4.39,0.0,0.0,50.81,100.0,0
22375,2.66,4.28,0.0,0.0,52.79,100.0,0
22376,2.63,4.28,0.0,0.0,52.35,100.0,0
22377,2.56,4.03,0.0,0.0,53.62,100.0,0
22378,2.59,3.96,0.0,0.0,54.74,100.0,0
22379,2.95,4.25,0.0,0.0,57.02,100.0,0
22380,3.17,4.0,0.0,0.0,62.11,100.0,0
22381,2.95,4.36,0.0,0.0,56.04,100.0,0
22382,3.1,4.43,0.0,0.0,57.33,100.0,0
22383,2.59,4.21,0.0,0.0,52.4,100.0,0
22384,2.63,4.32,0.0,0.0,52.0,100.0,0
22385,2.59,4.07,0.0,0.0,53.69,100.0,0
22386,2.56,4.18,0.0,0.0,52.23,100.0,0
22387,2.66,4.21,0.0,0.0,53.41,100.0,0
22388,2.63,4.28,0.0,0.0,52.35,100.0,0
22389,2.63,4.64,0.0,0.0,49.31,100.0,0
22390,2.63,4.57,0.0,0.0,49.88,100.0,0
22391,2.56,4.5,0.0,0.0,49.45,100.0,0
22392,2.59,4.43,0.0,0.0,50.47,100.0,0
22393,2.59,4.36,0.0,0.0,51.07,100.0,0
22394,2.59,4.43,0.0,0.0,50.47,100.0,0
22395,2.52,4.21,0.0,0.0,51.36,100.0,0
22396,2.59,4.25,0.0,0.0,52.04,100.0,0
22397,3.46,4.28,0.0,0.0,62.87,100.0,0
22398,3.96,4.21,0.0,0.0,68.51,100.0,0
22399,4.03,4.82,0.0,0.0,64.14,100.0,0
22400,44.57,42.55,0.0,0.02,72.33,100.0,0
22401,48.35,46.12,0.0,0.02,72.36,100.0,0
22402,59.04,54.76,0.0,0.03,73.32,100.0,0
22403,51.41,29.48,0.0,0.02,86.75,100.0,0
22404,48.28,24.44,0.0,0.02,89.22,100.0,2
22405,68.33,36.86,0.0,0.03,88.01,100.0,2
22406,60.01,33.62,0.0,0.03,87.24,100.0,2
22407,61.74,33.59,0.0,0.03,87.84,100.0,2
22408,42.05,17.32,0.0,0.02,92.46,100.0,1
22409,48.67,24.16,0.0,0.02,89.57,100.0,1
22410,60.62,29.74,0.0,0.03,89.78,100.0,1
22411,57.82,31.1,0.0,0.03,88.07,100.0,1
22412,62.03,40.28,0.0,0.03,83.87,100.0,1
22413,59.11,38.09,0.0,0.03,84.06,100.0,1
22414,51.44,39.92,0.0,0.02,79.0,100.0,1
22415,40.93,24.34,1.12,0.02,85.95,99.96,1
22416,4.03,0.0,9.94,0.0,100.0,37.57,2
22417,4.36,0.0,13.86,0.0,100.0,30.01,2
22418,4.46,0.0,13.46,0.0,100.0,31.45,2
22419,4.36,0.0,13.39,0.0,100.0,30.96,2
22420,32.15,12.82,4.82,0.01,92.89,98.89,1
22421,55.48,29.84,0.0,0.03,88.07,100.0,1
22422,57.24,31.21,0.0,0.03,87.8,100.0,1
22423,51.84,30.28,0.0,0.02,86.35,100.0,1
22424,68.76,38.95,0.0,0.03,87.01,100.0,1
22425,60.73,35.82,0.0,0.03,86.13,100.0,1
22426,60.7,35.14,0.0,0.03,86.54,100.0,1
22427,46.22,19.91,0.0,0.02,91.84,100.0,1
22428,55.66,26.03,0.0,0.03,90.58,100.0,1
22429,47.59,18.97,0.0,0.02,92.89,100.0,1
22430,61.6,32.04,0.0,0.03,88.72,100.0,1
22431,53.28,24.52,0.0,0.02,90.84,100.0,1
22432,56.05,30.1,0.0,0.03,88.1,100.0,1
22433,58.75,29.7,0.0,0.03,89.24,100.0,1
22434,51.48,22.57,0.0,0.02,91.58,100.0,1
22435,56.2,25.52,0.0,0.03,91.05,100.0,1
22436,45.18,17.21,0.0,0.02,93.45,100.0,2
22437,62.17,31.39,0.0,0.03,89.27,100.0,2
22438,34.16,5.44,0.97,0.02,98.76,99.96,2
22439,15.05,0.29,10.8,0.01,99.98,81.25,2
22440,5.4,0.0,10.37,0.0,100.0,46.19,2
22441,3.92,0.0,7.13,0.0,100.0,48.18,2
22442,3.49,0.0,10.87,0.0,100.0,30.57,2
22443,3.38,0.0,14.98,0.0,100.0,22.01,2
22444,3.46,0.0,15.12,0.0,100.0,22.31,2
22445,3.42,0.0,15.62,0.0,100.0,21.39,2
22446,2.81,0.0,13.93,0.0,100.0,19.77,2
22447,2.88,0.0,13.93,0.0,100.0,20.25,2
22448,2.88,0.0,13.79,0.0,100.0,20.44,2
22449,2.88,0.0,13.75,0.0,100.0,20.5,2
22450,2.88,0.0,13.79,0.0,100.0,20.44,2
22451,2.92,0.0,13.57,0.0,100.0,21.04,2
22452,2.92,0.0,13.36,0.0,100.0,21.35,2
22453,3.02,0.0,13.32,0.0,100.0,22.11,2
22454,2.95,0.0,13.28,0.0,100.0,21.69,2
22455,2.95,0.0,12.56,0.0,100.0,22.87,2
22456,2.88,1.12,2.81,0.0,93.2,71.58,2
22457,2.81,5.44,0.0,0.0,45.89,100.0,2
22458,2.81,5.44,0.0,0.0,45.89,100.0,2
22459,2.81,5.58,0.0,0.0,44.98,100.0,2
22460,2.81,5.18,0.0,0.0,47.68,100.0,0
22461,3.2,5.4,0.0,0.0,50.98,100.0,0
22462,2.99,5.33,0.0,0.0,48.93,100.0,0
22463,2.92,5.15,0.0,0.0,49.32,100.0,0
22464,3.46,4.68,0.0,0.0,59.45,100.0,0
22465,2.92,5.11,0.0,0.0,49.61,100.0,0
22466,2.99,5.29,0.0,0.0,49.21,100.0,0
22467,2.92,5.18,0.0,0.0,49.11,100.0,0
22468,2.92,5.26,0.0,0.0,48.54,100.0,0
22469,2.92,5.33,0.0,0.0,48.05,100.0,0
22470,3.17,5.18,0.0,0.0,52.2,100.0,0
22471,3.02,5.22,0.0,0.0,50.08,100.0,0
22472,3.13,5.36,0.0,0.0,50.43,100.0,0
22473,3.28,5.47,0.0,0.0,51.43,100.0,0
22474,3.2,5.47,0.0,0.0,50.49,100.0,0
22475,5.62,10.69,0.0,0.0,46.53,100.0,0
22476,4.46,7.52,0.0,0.0,51.01,100.0,0
22477,4.0,6.44,0.0,0.0,52.76,100.0,0
22478,4.07,6.91,0.0,0.0,50.75,100.0,0
22479,5.0,8.89,0.0,0.0,49.02,100.0,0
22480,5.18,8.32,0.0,0.0,52.85,100.0,0
22481,3.96,6.52,0.0,0.0,51.91,100.0,0
22482,3.64,6.01,0.0,0.0,51.8,100.0,0
22483,3.17,5.76,0.0,0.0,48.22,100.0,0
22484,3.13,5.94,0.0,0.0,46.62,100.0,0
22485,3.17,5.98,0.0,0.0,46.84,100.0,0
22486,3.2,5.94,0.0,0.0,47.43,100.0,0
22487,3.13,6.08,0.0,0.0,45.77,100.0,0
22488,3.17,5.98,0.0,0.0,46.84,100.0,0
22489,3.17,5.98,0.0,0.0,46.84,100.0,0
22490,3.13,5.83,0.0,0.0,47.3,100.0,0
22491,3.06,5.65,0.0,0.0,47.62,100.0,0
22492,3.06,5.76,0.0,0.0,46.92,100.0,0
22493,3.24,5.54,0.0,0.0,50.48,100.0,0
22494,3.78,6.3,0.0,0.0,51.45,100.0,0
22495,4.5,6.12,0.0,0.0,59.24,100.0,0
22496,41.0,38.09,0.0,0.02,73.26,100.0,0
22497,66.06,59.36,0.0,0.03,74.38,100.0,0
22498,59.47,51.62,0.0,0.03,75.52,100.0,0
22499,57.31,39.24,0.0,0.03,82.51,100.0,0
22500,49.54,20.7,0.0,0.02,92.27,100.0,2
22501,65.45,39.02,0.0,0.03,85.89,100.0,2
22502,52.67,30.96,0.0,0.02,86.21,100.0,2
22503,79.13,53.32,0.0,0.04,82.93,100.0,2
22504,68.26,40.54,0.0,0.03,85.98,100.0,1
22505,59.04,30.6,0.0,0.03,88.78,100.0,1
22506,63.9,35.89,0.0,0.03,87.19,100.0,1
22507,78.77,50.29,0.0,0.04,84.29,100.0,1
22508,71.32,50.54,0.0,0.03,81.59,100.0,1
22509,71.68,57.89,0.0,0.03,77.8,100.0,1
22510,69.01,52.74,0.0,0.03,79.45,100.0,1
22511,62.06,46.48,0.0,0.03,80.04,100.0,1
22512,15.3,4.93,8.17,0.01,95.18,88.21,2
22513,29.23,1.44,2.92,0.01,99.88,99.5,2
22514,28.44,0.32,2.88,0.01,99.99,99.49,2
22515,28.94,0.25,2.95,0.01,100.0,99.48,2
22516,38.88,11.63,1.04,0.02,95.81,99.96,1
22517,45.97,20.12,0.0,0.02,91.61,100.0,1
22518,41.26,12.96,0.0,0.02,95.4,100.0,1
22519,39.82,9.07,0.0,0.02,97.5,100.0,1
22520,40.07,8.28,0.0,0.02,97.93,100.0,1
22521,40.07,8.1,0.0,0.02,98.02,100.0,1
22522,42.62,14.26,0.0,0.02,94.83,100.0,1
22523,42.08,17.35,0.0,0.02,92.45,100.0,1
22524,41.47,17.21,0.0,0.02,92.36,100.0,1
22525,45.4,18.25,0.0,0.02,92.78,100.0,1
22526,45.79,20.05,0.0,0.02,91.6,100.0,1
22527,50.65,26.28,0.0,0.02,88.76,100.0,1
22528,51.95,28.12,0.0,0.02,87.94,100.0,1
22529,49.46,25.09,0.0,0.02,89.18,100.0,1
22530,53.28,29.77,0.0,0.02,87.3,100.0,1
22531,53.57,32.62,0.0,0.02,85.41,100.0,1
22532,48.49,25.16,0.0,0.02,88.76,100.0,2
22533,41.04,10.94,0.14,0.02,96.63,100.0,2
22534,31.54,0.36,2.56,0.01,99.99,99.67,2
22535,31.68,0.4,2.56,0.01,99.99,99.68,2
22536,37.12,15.95,0.54,0.02,91.88,99.99,2
22537,39.96,21.92,0.0,0.02,87.68,100.0,2
22538,43.24,19.01,0.0,0.02,91.54,100.0,2
22539,41.04,12.42,0.0,0.02,95.71,100.0,2
22540,40.43,12.89,0.0,0.02,95.27,100.0,2
22541,45.54,15.91,0.0,0.02,94.4,100.0,2
22542,41.15,12.02,0.0,0.02,95.99,100.0,2
22543,48.74,20.95,0.0,0.02,91.87,100.0,2
22544,49.82,25.2,0.0,0.02,89.23,100.0,2
22545,54.36,24.91,0.0,0.02,90.91,100.0,2
22546,41.69,13.86,0.0,0.02,94.89,100.0,2
22547,22.36,4.61,8.64,0.01,97.94,93.28,2
22548,6.55,0.0,16.52,0.0,100.0,36.86,2
22549,3.89,0.0,17.75,0.0,100.0,21.41,2
22550,3.78,0.0,16.09,0.0,100.0,22.87,2
22551,3.78,0.0,15.95,0.0,100.0,23.06,2
22552,3.67,1.22,3.49,0.0,94.89,72.47,2
22553,4.72,7.96,0.0,0.0,51.0,100.0,2
22554,3.74,6.12,0.0,0.0,52.15,100.0,2
22555,3.38,5.76,0.0,0.0,50.61,100.0,2
22556,2.92,5.54,0.0,0.0,46.63,100.0,0
22557,2.88,5.33,0.0,0.0,47.54,100.0,0
22558,2.92,5.44,0.0,0.0,47.29,100.0,0
22559,2.92,5.36,0.0,0.0,47.84,100.0,0
22560,2.92,5.29,0.0,0.0,48.33,100.0,0
22561,2.95,5.47,0.0,0.0,47.47,100.0,0
22562,2.92,5.4,0.0,0.0,47.57,100.0,0
22563,2.92,5.29,0.0,0.0,48.33,100.0,0
22564,2.92,5.36,0.0,0.0,47.84,100.0,0
22565,2.92,5.4,0.0,0.0,47.57,100.0,0
22566,2.92,5.62,0.0,0.0,46.11,100.0,0
22567,2.95,5.4,0.0,0.0,47.94,100.0,0
22568,2.88,5.44,0.0,0.0,46.79,100.0,0
22569,2.95,5.54,0.0,0.0,47.0,100.0,0
22570,2.88,5.54,0.0,0.0,46.13,100.0,0
22571,2.95,5.76,0.0,0.0,45.58,100.0,0
22572,3.13,5.87,0.0,0.0,47.05,100.0,0
22573,3.78,6.34,0.0,0.0,51.21,100.0,0
22574,3.78,7.09,0.0,0.0,47.05,100.0,0
22575,3.24,6.23,0.0,0.0,46.14,100.0,0
22576,2.92,5.62,0.0,0.0,46.11,100.0,0
22577,2.95,5.8,0.0,0.0,45.34,100.0,0
22578,2.92,5.62,0.0,0.0,46.11,100.0,0
22579,3.02,5.8,0.0,0.0,46.18,100.0,0
22580,2.88,5.8,0.0,0.0,44.47,100.0,0
22581,2.88,5.83,0.0,0.0,44.29,100.0,0
22582,2.92,6.01,0.0,0.0,43.7,100.0,0
22583,2.92,6.05,0.0,0.0,43.47,100.0,0
22584,2.88,5.76,0.0,0.0,44.72,100.0,0
22585,2.92,5.69,0.0,0.0,45.66,100.0,0
22586,2.84,5.51,0.0,0.0,45.81,100.0,0
22587,2.84,5.36,0.0,0.0,46.82,100.0,0
22588,2.88,5.4,0.0,0.0,47.06,100.0,0
22589,3.71,5.51,0.0,0.0,55.85,100.0,0
22590,4.03,4.97,0.0,0.0,62.98,100.0,0
22591,3.82,4.57,0.0,0.0,64.13,100.0,0
22592,38.59,39.46,0.0,0.02,69.92,100.0,0
22593,58.46,58.72,0.0,0.03,70.55,100.0,0
22594,64.44,60.41,0.0,0.03,72.96,100.0,0
22595,62.32,37.87,0.0,0.03,85.46,100.0,0
22596,55.76,33.01,0.0,0.03,86.05,100.0,2
22597,51.41,28.44,0.0,0.02,87.5,100.0,2
22598,68.58,44.75,0.0,0.03,83.75,100.0,2
22599,60.62,34.99,0.0,0.03,86.61,100.0,2
22600,61.2,37.26,0.0,0.03,85.42,100.0,1
22601,53.39,31.0,0.0,0.02,86.48,100.0,1
22602,55.4,33.44,0.0,0.03,85.61,100.0,1
22603,51.7,28.62,0.0,0.02,87.49,100.0,1
22604,64.48,49.72,0.0,0.03,79.19,100.0,1
22605,58.25,44.86,0.0,0.03,79.23,100.0,1
22606,57.82,41.11,0.0,0.03,81.5,100.0,1
22607,45.11,31.14,0.54,0.02,82.3,99.99,1
22608,4.68,0.0,9.9,0.0,100.0,42.74,2
22609,4.5,0.0,13.64,0.0,100.0,31.33,2
22610,4.5,0.0,13.07,0.0,100.0,32.55,2
22611,4.5,0.0,13.1,0.0,100.0,32.49,2
22612,32.94,13.03,3.92,0.02,92.99,99.3,1
22613,55.48,30.74,0.0,0.03,87.47,100.0,1
22614,50.29,23.54,0.0,0.02,90.57,100.0,1
22615,52.09,25.09,0.0,0.02,90.09,100.0,1
22616,57.85,29.77,0.0,0.03,88.92,100.0,1
22617,47.16,17.57,0.0,0.02,93.71,100.0,1
22618,45.94,16.92,0.0,0.02,93.84,100.0,1
22619,39.24,13.5,0.0,0.02,94.56,100.0,1
22620,45.76,17.28,0.0,0.02,93.55,100.0,1
22621,47.59,19.12,0.0,0.02,92.79,100.0,1
22622,51.62,22.79,0.0,0.02,91.48,100.0,1
22623,50.58,23.87,0.0,0.02,90.44,100.0,1
22624,58.9,29.05,0.0,0.03,89.69,100.0,1
22625,53.28,23.8,0.0,0.02,91.3,100.0,1
22626,54.11,24.73,0.0,0.02,90.95,100.0,1
22627,54.65,26.93,0.0,0.03,89.7,100.0,1
22628,56.84,27.0,0.0,0.03,90.33,100.0,2
22629,45.54,17.17,0.04,0.02,93.57,100.0,2
22630,29.92,0.58,2.38,0.01,99.98,99.69,2
22631,28.91,0.79,2.38,0.01,99.96,99.66,2
22632,38.09,21.13,0.5,0.02,87.45,99.99,2
22633,54.68,40.1,0.0,0.03,80.64,100.0,2
22634,57.67,35.89,0.0,0.03,84.9,100.0,2
22635,55.12,28.55,0.0,0.03,88.8,100.0,2
22636,56.05,30.02,0.0,0.03,88.15,100.0,2
22637,53.39,27.61,0.0,0.02,88.83,100.0,2
22638,56.7,29.23,0.0,0.03,88.88,100.0,2
22639,52.49,26.03,0.0,0.02,89.59,100.0,2
22640,51.73,26.75,0.0,0.02,88.83,100.0,2
22641,56.63,28.87,0.0,0.03,89.09,100.0,2
22642,51.62,25.2,0.0,0.02,89.86,100.0,2
22643,17.5,0.79,9.0,0.01,99.9,88.93,2
22644,6.7,0.0,14.72,0.0,100.0,41.43,2
22645,3.92,0.0,12.78,0.0,100.0,29.32,2
22646,3.78,0.0,13.03,0.0,100.0,27.86,2
22647,3.31,0.0,13.5,0.0,100.0,23.81,2
22648,2.95,1.12,2.95,0.0,93.49,70.71,2
22649,2.92,5.08,0.0,0.0,49.83,100.0,2
22650,3.06,5.11,0.0,0.0,51.38,100.0,2
22651,3.24,5.26,0.0,0.0,52.45,100.0,2
22652,2.7,4.54,0.0,0.0,51.12,100.0,0
22653,2.74,4.25,0.0,0.0,54.19,100.0,0
22654,2.74,4.32,0.0,0.0,53.56,100.0,0
22655,2.81,4.28,0.0,0.0,54.88,100.0,0
22656,2.7,4.25,0.0,0.0,53.62,100.0,0
22657,2.74,4.28,0.0,0.0,53.92,100.0,0
22658,2.74,4.43,0.0,0.0,52.6,100.0,0
22659,2.7,4.43,0.0,0.0,52.04,100.0,0
22660,2.81,4.61,0.0,0.0,52.05,100.0,0
22661,2.74,4.39,0.0,0.0,52.95,100.0,0
22662,2.77,4.75,0.0,0.0,50.38,100.0,0
22663,2.81,4.82,0.0,0.0,50.36,100.0,0
22664,2.74,4.86,0.0,0.0,49.11,100.0,0
22665,2.95,5.04,0.0,0.0,50.51,100.0,0
22666,3.38,4.57,0.0,0.0,59.46,100.0,0
22667,2.92,4.86,0.0,0.0,51.5,100.0,0
22668,2.81,4.97,0.0,0.0,49.22,100.0,0
22669,3.31,5.22,0.0,0.0,53.55,100.0,0
22670,3.02,5.33,0.0,0.0,49.3,100.0,0
22671,2.84,5.15,0.0,0.0,48.29,100.0,0
22672,2.77,5.08,0.0,0.0,47.87,100.0,0
22673,2.84,5.15,0.0,0.0,48.29,100.0,0
22674,2.81,5.18,0.0,0.0,47.68,100.0,0
22675,2.81,5.29,0.0,0.0,46.91,100.0,0
22676,2.81,5.33,0.0,0.0,46.64,100.0,0
22677,2.74,5.18,0.0,0.0,46.76,100.0,0
22678,2.74,5.33,0.0,0.0,45.72,100.0,0
22679,2.81,5.4,0.0,0.0,46.16,100.0,0
22680,2.77,5.29,0.0,0.0,46.39,100.0,0
22681,2.77,5.44,0.0,0.0,45.38,100.0,0
22682,2.92,5.15,0.0,0.0,49.32,100.0,0
22683,3.28,4.86,0.0,0.0,55.94,100.0,0
22684,2.77,5.22,0.0,0.0,46.87,100.0,0
22685,3.02,5.04,0.0,0.0,51.4,100.0,0
22686,3.2,5.47,0.0,0.0,50.49,100.0,0
22687,3.1,5.22,0.0,0.0,51.06,100.0,0
22688,4.21,8.03,0.0,0.0,46.43,100.0,0
22689,4.21,7.92,0.0,0.0,46.94,100.0,0
22690,5.83,7.96,0.61,0.0,59.09,99.46,0
22691,5.62,0.0,16.63,0.0,100.0,32.02,0
22692,4.93,0.0,17.78,0.0,100.0,26.72,0
22693,4.57,0.0,18.32,0.0,100.0,24.2,0
22694,6.66,0.0,13.32,0.0,100.0,44.72,0
22695,4.43,0.0,18.76,0.0,100.0,22.98,0
22696,4.61,0.0,18.0,0.0,100.0,24.81,0
22697,4.43,0.0,18.65,0.0,100.0,23.11,0
22698,4.57,0.0,18.29,0.0,100.0,24.24,0
22699,4.79,0.0,17.75,0.0,100.0,26.05,0
22700,4.68,0.11,8.14,0.0,99.97,49.84,0
22701,5.18,0.0,5.8,0.0,100.0,66.61,0
22702,5.44,0.0,6.01,0.0,100.0,67.11,0
22703,3.35,0.0,4.82,0.0,100.0,57.07,0
22704,3.56,0.0,8.5,0.0,100.0,38.63,0
22705,3.67,0.0,12.92,0.0,100.0,27.32,0
22706,3.46,0.0,12.96,0.0,100.0,25.79,0
22707,3.38,0.0,13.14,0.0,100.0,24.91,0
22708,4.25,0.0,16.09,0.0,100.0,25.54,0
22709,4.57,0.0,17.96,0.0,100.0,24.66,0
22710,4.79,0.0,18.47,0.0,100.0,25.1,0
22711,5.8,0.0,18.11,0.0,100.0,30.5,0
22712,5.58,0.0,17.93,0.0,100.0,29.72,0
22713,5.51,0.0,18.4,0.0,100.0,28.69,0
22714,5.51,0.0,18.32,0.0,100.0,28.8,0
22715,5.58,0.0,18.22,0.0,100.0,29.28,0
22716,5.51,0.0,18.14,0.0,100.0,29.06,0
22717,5.36,0.0,18.4,0.0,100.0,27.97,0
22718,6.37,0.0,17.17,0.0,100.0,34.78,0
22719,6.84,0.0,18.47,0.0,100.0,34.73,0
22720,7.13,0.0,16.99,0.0,100.0,38.7,0
22721,6.37,0.0,16.85,0.0,100.0,35.36,0
22722,3.74,0.0,13.64,0.0,100.0,26.44,0
22723,4.03,0.0,14.51,0.0,100.0,26.76,0
22724,3.67,0.0,14.0,0.0,100.0,25.36,0
22725,3.53,0.0,14.18,0.0,100.0,24.16,0
22726,3.42,0.0,14.04,0.0,100.0,23.67,0
22727,3.42,0.0,13.75,0.0,100.0,24.14,0
22728,3.38,0.0,6.66,0.0,100.0,45.26,0
22729,3.46,0.0,4.54,0.0,100.0,60.61,0
22730,3.46,0.0,9.4,0.0,100.0,34.54,0
22731,3.38,0.0,13.54,0.0,100.0,24.22,0
22732,2.84,0.0,13.39,0.0,100.0,20.75,0
22733,2.81,0.0,13.43,0.0,100.0,20.48,0
22734,2.92,0.0,13.46,0.0,100.0,21.2,0
22735,2.88,0.0,13.54,0.0,100.0,20.8,0
22736,2.84,0.0,13.5,0.0,100.0,20.59,0
22737,2.92,0.0,13.5,0.0,100.0,21.14,0
22738,3.42,0.0,13.21,0.0,100.0,25.06,0
22739,3.31,0.0,13.32,0.0,100.0,24.12,0
22740,2.88,0.0,13.36,0.0,100.0,21.07,0
22741,2.92,0.0,13.32,0.0,100.0,21.41,0
22742,2.88,0.0,13.28,0.0,100.0,21.19,0
22743,2.95,0.0,12.78,0.0,100.0,22.49,0
22744,2.88,1.22,2.7,0.0,92.08,72.95,0
22745,2.66,4.97,0.0,0.0,47.19,100.0,0
22746,2.56,4.03,0.0,0.0,53.62,100.0,0
22747,2.52,3.82,0.0,0.0,55.07,100.0,0
22748,2.74,4.03,0.0,0.0,56.23,100.0,0
22749,3.17,3.74,0.0,0.0,64.66,100.0,0
22750,2.59,4.0,0.0,0.0,54.35,100.0,0
22751,2.56,4.0,0.0,0.0,53.91,100.0,0
22752,2.56,4.18,0.0,0.0,52.23,100.0,0
22753,2.63,4.57,0.0,0.0,49.88,100.0,0
22754,2.66,4.61,0.0,0.0,49.98,100.0,0
22755,2.59,4.36,0.0,0.0,51.07,100.0,0
22756,2.66,4.39,0.0,0.0,51.82,100.0,0
22757,2.63,4.28,0.0,0.0,52.35,100.0,0
22758,2.59,4.28,0.0,0.0,51.77,100.0,0
22759,2.56,4.14,0.0,0.0,52.59,100.0,0
22760,2.77,4.36,0.0,0.0,53.62,100.0,0
22761,3.24,4.75,0.0,0.0,56.35,100.0,0
22762,2.81,4.32,0.0,0.0,54.53,100.0,0
22763,2.56,4.18,0.0,0.0,52.23,100.0,0
22764,2.59,4.28,0.0,0.0,51.77,100.0,0
22765,2.59,4.21,0.0,0.0,52.4,100.0,0
22766,2.63,4.28,0.0,0.0,52.35,100.0,0
22767,3.1,3.96,0.0,0.0,61.64,100.0,0
22768,2.84,4.28,0.0,0.0,55.29,100.0,0
22769,2.63,4.46,0.0,0.0,50.79,100.0,0
22770,2.56,4.03,0.0,0.0,53.62,100.0,0
22771,2.59,4.18,0.0,0.0,52.67,100.0,0
22772,2.59,4.36,0.0,0.0,51.07,100.0,0
22773,2.59,4.75,0.0,0.0,47.87,100.0,0
22774,2.77,5.54,0.0,0.0,44.72,100.0,0
22775,2.77,5.69,0.0,0.0,43.77,100.0,0
22776,2.7,5.69,0.0,0.0,42.87,100.0,0
22777,2.7,5.58,0.0,0.0,43.56,100.0,0
22778,2.74,5.62,0.0,0.0,43.82,100.0,0
22779,2.74,5.58,0.0,0.0,44.08,100.0,0
22780,2.7,5.4,0.0,0.0,44.72,100.0,0
22781,2.74,5.58,0.0,0.0,44.08,100.0,0
22782,2.84,5.47,0.0,0.0,46.08,100.0,0
22783,4.61,7.7,0.0,0.0,51.37,100.0,0
22784,6.73,9.25,0.0,0.0,58.83,100.0,0
22785,5.72,9.32,0.0,0.0,52.31,100.0,0
22786,5.72,7.06,0.58,0.0,62.95,99.49,0
22787,5.65,0.0,16.56,0.0,100.0,32.29,0
22788,5.65,0.0,19.12,0.0,100.0,28.34,2
22789,5.08,0.0,18.79,0.0,100.0,26.1,2
22790,5.8,0.0,18.97,0.0,100.0,29.24,2
22791,5.62,0.0,18.94,0.0,100.0,28.45,2
22792,6.34,0.0,17.32,0.0,100.0,34.37,1
22793,5.33,0.0,18.94,0.0,100.0,27.09,1
22794,5.33,0.0,18.94,0.0,100.0,27.09,1
22795,5.4,0.0,19.08,0.0,100.0,27.23,1
22796,5.04,0.0,9.29,0.0,100.0,47.69,1
22797,5.26,0.11,6.19,0.0,99.98,64.75,1
22798,4.57,0.0,6.62,0.0,100.0,56.81,1
22799,4.64,0.11,5.65,0.0,99.97,63.47,1
22800,3.31,0.0,9.47,0.0,100.0,33.0,2
22801,3.06,0.0,13.64,0.0,100.0,21.89,2
22802,3.02,0.0,13.61,0.0,100.0,21.66,2
22803,3.06,0.0,13.64,0.0,100.0,21.89,2
22804,3.24,0.0,14.4,0.0,100.0,21.95,1
22805,5.0,0.0,18.22,0.0,100.0,26.46,1
22806,5.98,0.0,18.86,0.0,100.0,30.22,1
22807,6.59,0.0,18.83,0.0,100.0,33.03,1
22808,5.62,0.0,19.12,0.0,100.0,28.2,1
22809,5.15,0.0,18.68,0.0,100.0,26.58,1
22810,4.93,0.0,18.9,0.0,100.0,25.24,1
22811,4.82,0.0,18.22,0.0,100.0,25.57,1
22812,6.12,0.0,15.3,0.0,100.0,37.14,1
22813,8.24,0.0,10.48,0.0,100.0,61.81,1
22814,7.85,0.0,10.69,0.0,100.0,59.19,1
22815,7.96,0.0,10.62,0.0,100.0,59.98,1
22816,8.42,0.07,9.76,0.0,100.0,65.32,1
22817,7.67,0.0,11.41,0.0,100.0,55.79,1
22818,4.0,0.0,17.17,0.0,100.0,22.69,1
22819,3.89,0.0,14.33,0.0,100.0,26.2,1
22820,4.14,0.0,15.01,0.0,100.0,26.59,2
22821,4.57,0.0,19.19,0.0,100.0,23.17,2
22822,4.25,0.0,18.07,0.0,100.0,22.89,2
22823,3.64,0.0,15.95,0.0,100.0,22.25,2
22824,3.6,0.0,7.2,0.0,100.0,44.72,2
22825,3.53,0.0,5.15,0.0,100.0,56.54,2
22826,3.6,0.0,11.05,0.0,100.0,30.98,2
22827,3.24,0.0,14.36,0.0,100.0,22.01,2
22828,3.06,0.0,13.72,0.0,100.0,21.77,2
22829,3.06,0.0,13.86,0.0,100.0,21.56,2
22830,3.06,0.0,13.9,0.0,100.0,21.5,2
22831,3.06,0.0,13.93,0.0,100.0,21.46,2
22832,3.13,0.0,13.93,0.0,100.0,21.92,2
22833,3.1,0.0,13.97,0.0,100.0,21.66,2
22834,3.1,0.0,13.93,0.0,100.0,21.72,2
22835,3.06,0.0,13.93,0.0,100.0,21.46,2
22836,3.13,0.0,13.9,0.0,100.0,21.97,2
22837,3.06,0.0,13.79,0.0,100.0,21.66,2
